customerID,gender,InternetService,Dependents,DeviceProtection,Contract,OnlineBackup,MultipleLines,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,Sum of tenure,tenure (bins),Sum of TotalCharges,Sum of MonthlyCharges,Churn
8908-SLFCJ,Female,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,21,20,435.25,20.85,No
8909-BOLNL,Male,No,No,No internet service,One year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,3,0,52.05,21.2,No
8910-ICHIU,Female,Fiber optic,No,Yes,One year,Yes,No,Yes,Yes,No,Credit card (automatic),Yes,No,No,Yes,No,46,45,4664.2,95.65,No
8910-LEDAG,Male,Fiber optic,No,No,Month-to-month,No,No,No,No,Yes,Credit card (automatic),Yes,yes,No,No,No,34,30,2427.35,71.55,No
8914-RBTSB,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,No,Yes,Electronic check,Yes,No,No,Yes,No,31,30,3019.5,93.8,Yes
8915-NNTRC,Male,Fiber optic,Yes,No,Two year,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,72,70,7919.8,107.7,No
8917-FAEMR,Female,No,No,No internet service,Two year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,37,35,784.25,19.85,No
8917-SZTTJ,Male,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,60,60,1161.75,19.65,No
8919-FYFQZ,Male,DSL,No,No,Month-to-month,Yes,No phone service,No,Yes,Yes,Electronic check,No,yes,No,No,No,44,40,1359.7,30.35,Yes
8920-NAVAY,Male,Fiber optic,No,Yes,One year,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,62,60,7053.35,110.75,No
8922-LIEGH,Female,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,yes,Yes,No,No,25,25,2187.55,89.7,Yes
8922-NPKBJ,Male,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,42,40,867.3,19.35,No
8929-KSWIH,Male,Fiber optic,No,Yes,Two year,No,No,No,No,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,25,25,2513.5,99.3,No
8930-XOTDP,Female,DSL,Yes,No,Month-to-month,No,No,No,No,Yes,Mailed check,Yes,No,No,Yes,No,18,15,1082.8,55.95,No
8931-GJJIQ,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,No,No,9,5,803.3,83.3,Yes
8932-CZHRQ,Male,DSL,No,Yes,One year,Yes,Yes,Yes,No,No,Credit card (automatic),Yes,No,Yes,No,No,68,65,5233.25,76.75,No
8937-RDTHP,Male,Fiber optic,No,No,Month-to-month,No,No,Yes,Yes,No,Mailed check,Yes,No,Yes,No,No,1,0,84.6,84.6,Yes
8938-UMKPI,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,47,45,5127.95,106.4,Yes
8942-DBMHZ,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,12,10,255.35,20.45,No
8943-URTMR,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Mailed check,Yes,No,No,Yes,No,2,0,152.7,79.65,Yes
8944-AILEF,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,Yes,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,15,15,340.85,19.45,No
8945-GRKHX,Female,Fiber optic,Yes,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,No,No,1,0,78.65,78.65,Yes
8945-MUQUF,Male,Fiber optic,No,No,One year,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,No,Yes,No,51,50,4837.6,94.8,Yes
8946-BFWSG,Male,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,63,60,1573.05,25.25,No
8947-YRTDV,Male,Fiber optic,Yes,Yes,One year,Yes,No,Yes,No,Yes,Mailed check,Yes,No,Yes,No,No,32,30,3131.55,94.8,No
8949-JTMAY,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,No,29,25,2933.2,98.6,Yes
8950-MTZNV,Male,DSL,No,No,Month-to-month,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,1,0,44.95,44.95,No
8952-WCVCD,Female,Fiber optic,No,Yes,One year,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,41,40,4162.05,104.45,No
8957-THMOA,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,50,50,970.85,20.15,No
8958-JPTRR,Female,No,No,No internet service,One year,No internet service,Yes,No internet service,No,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,56,55,1261.7,24.3,No
8961-QDZZJ,Female,Fiber optic,Yes,No,One year,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,57,55,5535.8,95,No
8963-JLGJT,Male,DSL,Yes,Yes,Month-to-month,No,No,Yes,No,No,Mailed check,Yes,No,No,No,No,3,0,157.55,55.9,No
8963-MQVYN,Female,No,Yes,No internet service,Month-to-month,No internet service,No,No internet service,Yes,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,22,20,469.85,20.55,No
8966-KZXXA,Male,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,36,35,930.95,25.1,No
8966-OIQHG,Female,No,Yes,No internet service,One year,No internet service,No,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,22,20,452.35,20.75,No
8966-SNIZF,Female,No,No,No internet service,Two year,No internet service,No,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,70,70,1303.5,19.45,No
8967-SZQAS,Female,DSL,No,No,Month-to-month,Yes,No,No,No,No,Electronic check,Yes,No,No,No,No,14,10,765.45,50.45,No
8969-PRHFK,Male,No,No,No internet service,One year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,18,15,411.25,19.65,No
8970-ANWXO,Female,DSL,No,No,One year,No,Yes,No,Yes,No,Mailed check,Yes,No,Yes,Yes,Yes,23,20,1756.6,73.75,No
8972-HJWNV,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,No,No,7,5,646.85,84.55,Yes
8974-OVACP,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,1,0,20.15,20.15,No
8975-SKGRX,Male,Fiber optic,No,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,71,70,8310.55,116.1,No
8976-OQHGT,Female,DSL,Yes,No,Month-to-month,Yes,No,No,No,Yes,Mailed check,Yes,No,No,No,Yes,4,0,235.1,56.5,Yes
8979-CAMGB,Male,Fiber optic,No,Yes,One year,No,Yes,No,No,No,Electronic check,Yes,yes,Yes,Yes,Yes,64,60,6688.1,102.1,No
8980-WQFWL,Female,DSL,No,Yes,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,No,35,35,2096.1,62.1,No
8981-FJGLA,Male,Fiber optic,Yes,Yes,Month-to-month,No,Yes,No,Yes,No,Mailed check,Yes,No,No,No,No,11,10,851.8,78,No
8982-NHAVY,Male,Fiber optic,No,Yes,One year,No,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,27,25,2673.45,100.5,No
8984-EYLLL,Male,Fiber optic,No,No,Two year,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,64,60,6823.4,105.25,No
8984-HPEMB,Female,Fiber optic,No,Yes,Two year,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,71,70,8477.6,118.65,No
8985-OOPOS,Female,DSL,No,Yes,One year,No,No,No,No,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,1,0,74.1,74.1,No
8988-ECPJR,Female,Fiber optic,Yes,No,Month-to-month,Yes,Yes,No,Yes,Yes,Mailed check,Yes,yes,No,No,No,34,30,2718.3,79.6,Yes
8990-YOZLV,Female,DSL,No,No,Two year,Yes,Yes,Yes,Yes,No,Mailed check,Yes,No,No,No,Yes,69,65,4577.9,66.9,No
8990-ZXLSU,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,No,No,No,9,5,651.5,69.05,No
8992-CEUEN,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,1,0,18.85,18.85,No
8992-JQYUN,Male,DSL,No,Yes,Month-to-month,No,No phone service,No,Yes,Yes,Electronic check,No,No,Yes,Yes,No,1,0,50.35,50.35,Yes
8992-OBVDG,Male,DSL,No,Yes,Month-to-month,No,No,No,No,No,Mailed check,Yes,No,Yes,No,No,21,20,1393.6,61.65,No
8992-VONJD,Female,DSL,Yes,No,Month-to-month,Yes,No,Yes,Yes,No,Electronic check,Yes,No,No,No,No,13,10,764.55,56,No
8993-IZEUX,Male,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Bank transfer (automatic),Yes,No,No,No,No,7,5,488.65,69.15,No
8993-PHFWD,Female,DSL,No,No,Month-to-month,No,No phone service,No,No,No,Electronic check,No,No,No,No,No,3,0,58.9,25.25,Yes
8996-ZROXE,Male,DSL,No,Yes,One year,No,No,No,Yes,No,Electronic check,Yes,yes,No,No,Yes,57,55,3035.8,53.5,No
8999-BOHSE,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Bank transfer (automatic),Yes,yes,Yes,Yes,No,11,10,1047.7,89.7,Yes
8999-EXMNO,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,19,15,387.7,20.15,No
8999-XXGNS,Female,Fiber optic,No,Yes,One year,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,yes,Yes,Yes,No,72,70,7629.85,105.75,No
8999-YPYBV,Male,DSL,Yes,Yes,Two year,Yes,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,Yes,45,45,3858.05,84.35,No
9000-PLFUZ,Female,DSL,No,No,Two year,Yes,No phone service,No,Yes,Yes,Credit card (automatic),No,yes,Yes,Yes,No,60,60,2907.55,49.45,No
9003-CPATH,Male,Fiber optic,No,Yes,Month-to-month,No,Yes,No,No,No,Electronic check,Yes,No,No,No,No,42,40,3313.4,79.9,No
9013-AQORL,Female,DSL,Yes,Yes,Month-to-month,Yes,No phone service,No,No,No,Credit card (automatic),No,No,Yes,No,No,48,45,2108.35,45.55,No
9018-PCIOK,Female,DSL,No,Yes,Two year,Yes,No,No,Yes,No,Mailed check,Yes,No,Yes,No,No,55,55,3617.1,64.75,No
9019-QVLZD,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,No,Yes,No,1,0,79.55,79.55,Yes
9025-AOMKI,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,6,5,536.4,93.55,Yes
9025-ZRPVR,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,9,5,185.6,18.95,Yes
9026-LHEVG,Female,DSL,No,No,Month-to-month,Yes,No phone service,No,No,No,Electronic check,No,No,Yes,No,No,9,5,359.4,40.75,No
9026-RNUJS,Male,DSL,No,Yes,Month-to-month,No,No,No,No,No,Electronic check,Yes,yes,No,No,No,5,5,237.25,50.35,Yes
9027-TMATR,Female,DSL,No,Yes,Two year,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,43,40,3460.3,78.8,No
9027-YFHQJ,Male,No,No,No internet service,Month-to-month,No internet service,Yes,No internet service,Yes,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,7,5,152.95,25.05,No
9028-LIHRP,Male,Fiber optic,Yes,Yes,Two year,Yes,No,Yes,No,Yes,Credit card (automatic),Yes,No,No,Yes,Yes,71,70,7209,100.2,No
9029-FEGVJ,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,No,Yes,Mailed check,Yes,yes,No,No,No,32,30,2570,79.3,No
9030-QGZNL,Female,No,No,No internet service,Two year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,8,5,161.65,20.85,No
9031-ZVQPT,Male,Fiber optic,No,Yes,Two year,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,72,70,7840.6,108.2,No
9033-EOXWV,Female,DSL,No,No,One year,No,Yes,No,No,No,Mailed check,Yes,No,Yes,Yes,Yes,12,10,872.65,74.05,Yes
9036-CSKBW,Female,Fiber optic,No,Yes,One year,Yes,Yes,Yes,No,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,51,50,5680.9,107.45,No
9039-RBEEE,Male,DSL,No,No,Month-to-month,Yes,No phone service,Yes,Yes,No,Credit card (automatic),No,No,No,Yes,Yes,39,35,1880.85,48.95,Yes
9039-ZVJDC,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,3,0,53.05,19.1,No
9040-KZVWO,Male,Fiber optic,No,No,One year,Yes,No,No,No,No,Bank transfer (automatic),Yes,No,No,No,No,26,25,2018.1,75.5,No
9046-DQMTP,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,35,35,739.9,20.75,No
9046-JBFWA,Male,No,Yes,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,27,25,537.35,19.15,No
9048-JVYVF,Male,DSL,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,3,0,191.35,69.35,Yes
9050-IKDZA,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Mailed check,Yes,yes,No,Yes,No,2,0,162.55,81.5,No
9050-QLROH,Male,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,No,No,18,15,1597.25,90.7,Yes
9052-DHNKM,Male,DSL,No,No,One year,Yes,Yes,Yes,No,No,Electronic check,Yes,No,No,No,No,26,25,1581.95,61.55,No
9052-VKDUW,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,yes,Yes,Yes,No,65,65,7227.45,109.4,No
9053-EJUNL,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,No,No,Yes,No,41,40,3645.75,89.2,No
9053-JZFKV,Male,Fiber optic,No,Yes,Two year,Yes,Yes,Yes,No,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,67,65,7752.3,116.2,Yes
9054-FOWNV,Male,Fiber optic,Yes,Yes,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,22,20,1885.15,88.75,No
9055-MOJJJ,Female,DSL,Yes,No,One year,No,No,Yes,No,Yes,Mailed check,Yes,No,No,Yes,Yes,64,60,4068,65.8,No
9057-MSWCO,Male,DSL,No,No,Month-to-month,No,No phone service,Yes,No,Yes,Credit card (automatic),No,yes,No,No,No,27,25,805.1,30.75,Yes
9057-SIHCH,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,3,0,291.9,96.6,Yes
9058-CBREO,Female,DSL,No,No,Month-to-month,No,Yes,No,No,No,Mailed check,Yes,yes,No,No,No,1,0,50.55,50.55,Yes
9058-HRZSV,Female,Fiber optic,No,Yes,Month-to-month,Yes,No,Yes,No,Yes,Electronic check,Yes,yes,Yes,No,No,65,65,6126.15,94.4,No
9058-MJLZC,Female,Fiber optic,No,No,Month-to-month,No,No,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,No,24,20,2283.15,94.6,No
9060-HJJRW,Female,DSL,No,Yes,One year,Yes,No phone service,No,Yes,No,Credit card (automatic),No,No,Yes,Yes,No,51,50,2928.5,56.4,No
9061-TIHDA,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,No,13,10,1233.65,95.25,Yes
9063-ZGTUY,Female,No,Yes,No internet service,Month-to-month,No internet service,No,No internet service,Yes,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,61,60,1182.55,19.4,Yes
9065-ZCPQX,Male,DSL,No,Yes,Two year,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,No,Yes,No,Yes,72,70,5763.15,78.85,No
9066-QRSDU,Female,No,No,No internet service,One year,No internet service,Yes,No internet service,Yes,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,69,65,1763.55,26.3,No
9067-SQTNS,Male,No,Yes,No internet service,One year,No internet service,No,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,44,40,926,20.6,No
9067-YGSCA,Female,No,No,No internet service,One year,No internet service,Yes,No internet service,No,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,70,70,1856.4,26.05,No
9068-FHQHD,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,40,40,777.35,20.15,No
9068-VPWQQ,Male,DSL,No,Yes,Two year,No,Yes,Yes,No,Yes,Credit card (automatic),Yes,No,Yes,No,Yes,61,60,4729.3,75.35,No
9069-LGEUL,Male,DSL,No,No,Month-to-month,No,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,No,No,23,20,1406,59.95,No
9070-BCKQP,Female,Fiber optic,No,Yes,Two year,No,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,72,70,7881.2,110.15,No
9073-ZZIAY,Male,DSL,Yes,Yes,Two year,Yes,No,Yes,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,62,60,5215.25,86.1,No
9074-KGVOX,Male,DSL,Yes,No,Month-to-month,No,No phone service,Yes,Yes,Yes,Credit card (automatic),No,No,No,Yes,No,50,50,2021.35,39.45,No
9076-AXYIK,Male,Fiber optic,No,Yes,Two year,No,Yes,No,No,Yes,Electronic check,Yes,yes,Yes,Yes,Yes,64,60,6538.45,102.1,No
9079-LWTFD,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,Yes,No,No,Mailed check,Yes,No,No,Yes,Yes,47,45,4669.2,100.75,No
9079-YEXQJ,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,No,No,Electronic check,Yes,No,Yes,Yes,Yes,54,50,6014.85,111.1,Yes
9081-WWXKP,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,47,45,873.4,20.25,No
9084-OAYKL,Male,No,No,No internet service,Two year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,58,55,1212.25,20.8,No
9086-YJYXS,Male,DSL,Yes,Yes,One year,No,Yes,No,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,34,30,2753.8,77.2,No
9087-EYCPR,Female,No,No,No internet service,Two year,No internet service,Yes,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,60,60,1505.05,25,No
9089-UOWJG,Female,DSL,Yes,Yes,Month-to-month,No,No,No,Yes,Yes,Credit card (automatic),Yes,No,No,Yes,No,12,10,740.55,58.35,No
9090-SGQXL,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,No,68,65,7299.65,105.3,Yes
9091-WTUUY,Male,DSL,Yes,Yes,Two year,No,No,Yes,No,Yes,Mailed check,Yes,No,No,Yes,Yes,64,60,4447.75,69.25,No
9092-GDZKO,Male,No,No,No internet service,Month-to-month,No internet service,Yes,No internet service,Yes,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,22,20,493.4,24.85,No
9093-FPDLG,Female,Fiber optic,No,Yes,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,No,Yes,11,10,999.9,94.2,No
9094-AZPHK,Female,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,15,15,1415,100.15,No
9095-HFAFX,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Credit card (automatic),Yes,No,No,Yes,No,5,5,389.6,81,Yes
9097-ZUBYC,Male,DSL,No,No,Month-to-month,No,No,No,No,Yes,Bank transfer (automatic),Yes,No,No,No,Yes,14,10,664.4,48.8,No
9099-FTUHS,Female,DSL,No,No,Month-to-month,No,Yes,Yes,No,No,Electronic check,Yes,No,No,No,No,23,20,1249.25,54.4,No
9101-BWFSS,Female,Fiber optic,No,No,One year,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,50,50,5610.7,108.55,Yes
9101-NTIXF,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,2,0,50.6,19.4,No
9102-IAYHT,Female,Fiber optic,Yes,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,17,15,1451.6,85.45,Yes
9102-OXKFY,Male,DSL,No,Yes,Two year,No,Yes,No,No,No,Credit card (automatic),Yes,No,No,No,No,59,55,3116.15,54.15,No
9103-CXVOK,Male,No,Yes,No internet service,Month-to-month,No internet service,No,No internet service,No,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,1,0,19.75,19.75,No
9103-TCIHJ,Female,DSL,No,No,Month-to-month,No,Yes,Yes,Yes,No,Mailed check,Yes,No,No,No,No,15,15,899.8,55.7,Yes
9107-UKCKY,Male,DSL,No,Yes,One year,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,61,60,4914.8,79.8,No
9108-EJFJP,Female,DSL,No,No,Month-to-month,Yes,No,Yes,Yes,Yes,Mailed check,Yes,No,No,No,No,1,0,53.55,53.55,No
9108-EQPNQ,Female,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,10,10,225.55,26.1,No
9110-HSGTV,Female,DSL,No,Yes,Two year,No,No,Yes,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,69,65,5555.3,82.45,No
9112-WSNPU,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,yes,No,No,No,35,35,2419,70.55,No
9114-AAFQH,Female,DSL,No,Yes,One year,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,48,45,3094.65,65.65,No
9114-DPSIA,Male,DSL,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Credit card (automatic),Yes,No,Yes,No,Yes,72,70,5750,81,No
9114-VEPUF,Male,Fiber optic,No,No,One year,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,Yes,No,No,62,60,6001.45,96.1,No
9115-YQHGA,Male,DSL,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,No,No,Yes,40,40,2092.9,51.1,No
9117-SHLZX,Male,DSL,No,No,Month-to-month,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,1,0,45.7,45.7,Yes
9121-PHQSR,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,yes,No,Yes,No,16,15,1391.15,85.05,No
9122-UMROB,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,1,0,20.3,20.3,No
